ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_6_Control_M_FrontalCrtx_240424_1_cellmas,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10
18963,52,0.114285714,0.042857143,0.285714286,0.028571429,0.028571429,0,0.685714286,0.928571429,0.042857143,0.257142857,0.057142857,0,0.4,0.257142857,0.028571429,0.171428571,0.042857143,0.071428571,0.585714286,0,0.528571429,0.342857143,0.357142857,0.185714286,0.442857143,0.514285714,0.071428571,13.32857143,0.085714286,0.057142857,3795,70,0.693918059,0.909090909,0.648148148,1,29.789,11.32722758,8.156215252,-18.99459365,665.0428571,58.27142857,0.694444444,2,37,44,0,0,0,0,0,0,0,0
18963,53,0.142259414,0.142259414,0.171548117,0.058577406,0.050209205,0.066945607,1.09623431,1.748953975,0.050209205,0.364016736,0.020920502,0.016736402,1.230125523,0.489539749,0.138075314,0.263598326,0.054393305,0.158995816,0.255230126,0.020920502,0.694560669,0.40167364,1.920502092,0.192468619,0.728033473,1.10041841,0.10460251,16.53138075,0.10460251,0.10460251,3868,239,0.848910449,0.85971223,0.637333333,1,63.416,24.77327567,13.09358552,-10.81261342,214.7949791,58.29288703,0.345679012,1,56,0,0,0,0,0,0,0,0,0
18963,54,0.107843137,0.12745098,0.176470588,0.029411765,0.029411765,0.039215686,0.5,1.196078431,0.029411765,0.264705882,0.049019608,0.019607843,0.382352941,0.245098039,0.049019608,0.235294118,0.049019608,0.029411765,0.558823529,0.019607843,0.382352941,0.31372549,0.460784314,0.225490196,0.568627451,0.803921569,0.147058824,13.00980392,0.049019608,0.058823529,3941,102,0.671215961,0.944444444,0.728571429,1,34.288,13.34064001,9.888907524,2.065552946,323.4705882,60.69607843,0.325581395,2,36,41,0,0,0,0,0,0,0,0
18963,55,0.130841121,0.289719626,0.186915888,0.018691589,0.009345794,0.065420561,0.719626168,2.102803738,0.08411215,0.336448598,0.046728972,0.046728972,0.654205607,0.953271028,0.037383178,0.336448598,0.046728972,0.028037383,0.457943925,0.018691589,0.523364486,0.457943925,2.644859813,0.177570093,0.355140187,0.607476636,0.14953271,17.46728972,0.093457944,0.121495327,4014,107,0.66579302,0.963963964,0.694805195,1,35.231,13.64815529,10.18338661,-24.65444017,603.4766355,64.73831776,0.4,1,43,0,0,0,0,0,0,0,0,0
18963,56,0.112149533,0.065420561,0.364485981,0.074766355,0.018691589,0.074766355,0.560747664,1.214953271,0.056074766,0.214953271,0.028037383,0.018691589,1.009345794,0.336448598,0.08411215,0.364485981,0.08411215,0.056074766,0.607476636,0.009345794,0.411214953,0.38317757,1.738317757,0.205607477,0.514018692,0.588785047,0.102803738,16.53271028,0.028037383,0.196261682,4087,107,0.305123216,0.946902655,0.633136095,1,36.174,12.16441892,11.58433283,-27.51494147,206.9906542,65.74766355,0.565217391,1,53,0,0,0,0,0,0,0,0,0
18963,57,0.224637681,0.137681159,0.202898551,0.028985507,0.02173913,0.028985507,0.413043478,1.304347826,0.028985507,0.449275362,0.043478261,0.043478261,2.297101449,0.391304348,1.028985507,0.239130435,0.028985507,0.050724638,0.579710145,0.014492754,0.536231884,0.268115942,0.579710145,0.231884058,0.369565217,0.557971014,0.065217391,14.07971014,0.072463768,0.108695652,4160,138,0.740037463,0.945205479,0.663461538,1,40.863,16.27315031,10.94476192,23.48500813,58.97101449,66.20289855,0,0,0,0,0,0,0,0,0,0,0,0
18963,58,0.126436782,0.08045977,0.310344828,0.045977011,0.011494253,0.022988506,0.379310345,1.103448276,0.022988506,0.264367816,0.057471264,0.011494253,0.367816092,0.229885057,0.045977011,0.195402299,0.034482759,0.045977011,0.471264368,0,0.448275862,0.551724138,0.655172414,0.16091954,0.413793103,0.689655172,0.149425287,18.59770115,0.045977011,0.16091954,4233,87,0.689675281,0.945652174,0.805555556,1,32.088,12.58633302,9.114000105,-6.492971202,545.9655172,65.34482759,0.657894737,2,60,61,0,0,0,0,0,0,0,0
18963,59,0.164705882,0.105882353,0.341176471,0.023529412,0.011764706,0.082352941,0.552941176,1.658823529,0.023529412,0.282352941,0.011764706,0.047058824,0.658823529,0.164705882,0.023529412,0.258823529,0.023529412,0.047058824,0.2,0,0.305882353,0.305882353,5.070588235,0.117647059,0.388235294,0.482352941,0.117647059,11.88235294,0.094117647,0.070588235,4306,85,0.637577221,0.965909091,0.772727273,1,30.707,11.98998601,9.236922803,-24.85007388,527.2470588,66.55294118,0.710526316,2,60,63,0,0,0,0,0,0,0,0
18963,60,0.13253012,0.084337349,0.13253012,0.024096386,0.012048193,0.048192771,0.56626506,1.662650602,0.048192771,0.43373494,0.024096386,0.060240964,0.590361446,0.13253012,0,0.180722892,0.036144578,0.108433735,0.518072289,0.012048193,0.602409639,0.397590361,0.698795181,0.21686747,0.421686747,0.530120482,0.096385542,13.80722892,0.13253012,0.024096386,4379,83,0.610890372,0.873684211,0.691666667,1,35.107,12.1205165,9.59599711,85.63836046,536.0843373,66.79518072,0.87804878,3,58,59,61,0,0,0,0,0,0,0
18963,61,0.120805369,0.087248322,0.275167785,0.033557047,0.033557047,0.046979866,0.55704698,1.416107383,0.060402685,0.248322148,0.046979866,0.013422819,0.261744966,0.308724832,0.046979866,0.362416107,0.040268456,0.026845638,0.510067114,0.013422819,0.476510067,0.369127517,0.785234899,0.214765101,0.469798658,0.66442953,0.087248322,20.01342282,0.093959732,0.181208054,4452,149,0.845491507,0.903030303,0.71291866,1,46.156,19.17341395,10.23838962,6.462494934,546.1409396,73.55704698,0.509090909,2,58,60,0,0,0,0,0,0,0,0
18963,62,0.107611549,0.086614173,0.249343832,0.06824147,0.031496063,0.057742782,0.593175853,1.186351706,0.049868766,0.307086614,0.060367454,0.026246719,0.409448819,0.398950131,0.070866142,0.32808399,0.044619423,0.05511811,0.45144357,0.005249344,0.467191601,0.469816273,1.530183727,0.230971129,0.244094488,0.745406824,0.112860892,20.37532808,0.112860892,0.196850394,4525,381,0.423401831,0.933823529,0.692727273,1,71.587,23.29248394,21.10163925,23.704299,698.152231,69.14698163,0.21978022,1,68,0,0,0,0,0,0,0,0,0
18963,63,0.045454545,0.068181818,0.261363636,0.045454545,0.011363636,0.056818182,0.625,1.272727273,0.034090909,0.25,0.034090909,0.022727273,0.715909091,0.238636364,0.056818182,0.136363636,0.102272727,0.022727273,0.5,0.011363636,0.465909091,0.227272727,4.363636364,0.238636364,0.511363636,0.5,0.090909091,12.61363636,0.045454545,0.147727273,4598,88,0.644659399,0.936170213,0.733333333,1,31.476,12.20249797,9.328442648,15.98271782,522.4545455,74.60227273,0.325,1,59,0,0,0,0,0,0,0,0,0
18963,64,0.154411765,0.169117647,0.191176471,0.022058824,0.058823529,0.014705882,0.977941176,1.419117647,0.051470588,0.375,0.044117647,0.007352941,0.948529412,0.286764706,0.066176471,0.242647059,0.051470588,0.022058824,0.661764706,0.014705882,0.558823529,0.404411765,0.514705882,0.25,0.588235294,0.617647059,0.117647059,16.97058824,0.139705882,0.088235294,4671,136,0.584234938,0.971428571,0.80952381,1,38.853,14.65369774,11.89271518,67.80053395,723.4632353,72.41176471,0,0,0,0,0,0,0,0,0,0,0,0
18963,65,0.08988764,0.078651685,0.235955056,0.02247191,0.033707865,0.033707865,1.224719101,1.078651685,0.011235955,0.292134831,0.02247191,0,1.146067416,0.191011236,0.033707865,0.258426966,0.033707865,0.06741573,0.820224719,0.011235955,0.449438202,0.348314607,1.853932584,0.247191011,0.640449438,0.808988764,0.04494382,19.73033708,0.078651685,0.101123596,4744,89,0.462990892,0.946808511,0.741666667,1,31.104,11.37810484,10.08513157,6.777388831,105.247191,76.64044944,0,0,0,0,0,0,0,0,0,0,0,0
18963,66,0.14084507,0.161971831,0.274647887,0.021126761,0.021126761,0.077464789,1.669014085,2.056338028,0.021126761,0.316901408,0.091549296,0.049295775,0.85915493,0.943661972,0.014084507,0.35915493,0.070422535,0.063380282,0.345070423,0,0.654929577,0.647887324,3.767605634,0.232394366,0.556338028,0.978873239,0.084507042,13.78873239,0.063380282,0.105633803,4817,142,0.708297395,0.959459459,0.682692308,1,40.863,16.09310835,11.36035306,-25.44232661,271.8098592,77.75352113,0,0,0,0,0,0,0,0,0,0,0,0
18963,67,0.052980132,0.079470199,0.152317881,0.033112583,0.026490066,0.039735099,1.139072848,0.953642384,0.066225166,0.258278146,0.006622517,0.01986755,0.331125828,0.225165563,0.066225166,0.258278146,0.059602649,0.026490066,0.437086093,0.006622517,0.317880795,0.21192053,2.324503311,0.185430464,0.291390728,0.476821192,0.059602649,10.47019868,0.079470199,0.105960265,4890,151,0.571468901,0.94375,0.719047619,1,42.153,15.52441193,12.73970072,35.26266957,363.2251656,79.09271523,0.166666667,1,80,0,0,0,0,0,0,0,0,0
18963,68,0.078125,0.09375,0.1796875,0.0546875,0.0078125,0.0703125,1.6484375,1.390625,0.03125,0.2890625,0.03125,0.0546875,0.6171875,0.4375,0.265625,0.265625,0.03125,0.0859375,0.640625,0.0078125,0.4609375,0.328125,2.0390625,0.125,0.6875,0.546875,0.09375,13.5390625,0.0703125,0.140625,4963,128,0.443861645,0.948148148,0.653061224,1,38.258,13.58554916,12.17394716,-39.94199219,685.484375,79.59375,0.37254902,1,62,0,0,0,0,0,0,0,0,0
18963,69,0.078125,0.1484375,0.3828125,0.078125,0.0390625,0.0078125,0.4765625,1.125,0.0234375,0.390625,0.0546875,0.0390625,0.4296875,0.21875,0.03125,0.203125,0.0625,0.0234375,0.6328125,0.0078125,0.5390625,0.3828125,0.4765625,0.1953125,0.3203125,0.703125,0.1015625,15.421875,0.0625,0.0859375,5036,128,0.792641506,0.907801418,0.60952381,1,40.764,16.69651288,10.17966336,29.63191477,773.0078125,79.1796875,0.396226415,1,72,0,0,0,0,0,0,0,0,0
18963,70,0.076923077,0.107692308,0.2,0.015384615,0,0.030769231,0.353846154,0.784615385,0.030769231,0.261538462,0,0,1.861538462,0.230769231,0.092307692,0.107692308,0.061538462,0.030769231,0.184615385,0.015384615,0.461538462,0.169230769,0.323076923,0.030769231,0.4,0.723076923,0.061538462,7.969230769,0,0.138461538,5109,65,0.600622543,0.928571429,0.656565657,1,27.449,10.35184931,8.27664217,-88.29270939,67.12307692,81.41538462,0.5,1,73,0,0,0,0,0,0,0,0,0
18963,71,0.084444444,0.115555556,0.24,0.008888889,0.04,0.062222222,0.942222222,1.28,0.04,0.395555556,0.017777778,0.026666667,0.88,0.288888889,0.137777778,0.315555556,0.048888889,0.062222222,0.595555556,0.008888889,0.497777778,0.448888889,0.408888889,0.208888889,0.817777778,0.564444444,0.08,15.70222222,0.071111111,0.12,5181,225,0.671667993,0.949367089,0.661764706,1,53.417,19.89604506,14.74003043,-31.14860269,132.4666667,84.76444444,0,0,0,0,0,0,0,0,0,0,0,0
18963,72,0.022988506,0.114942529,0.229885057,0.034482759,0.022988506,0.022988506,0.482758621,0.827586207,0.045977011,0.298850575,0.057471264,0.057471264,0.32183908,0.172413793,0.022988506,0.137931034,0.068965517,0.022988506,0.517241379,0.022988506,0.528735632,0.402298851,0.448275862,0.114942529,0.425287356,0.471264368,0.045977011,9.91954023,0.091954023,0.057471264,5254,87,0.649653591,0.915789474,0.659090909,1,32.229,12.3041486,9.35398741,26.85280186,776.816092,86.43678161,0.658536585,2,69,86,0,0,0,0,0,0,0,0
18963,73,0.186567164,0.104477612,0.23880597,0.029850746,0.044776119,0.037313433,0.619402985,1.156716418,0.074626866,0.447761194,0.02238806,0.014925373,2.402985075,0.634328358,0.074626866,0.149253731,0.02238806,0.044776119,0.320895522,0,0.73880597,0.388059701,0.5,0.164179104,0.753731343,1.126865672,0.104477612,10.41791045,0.104477612,0.052238806,5327,134,0.673443395,0.917808219,0.598214286,1,42.451,15.63899163,11.56094931,28.4577722,58.40298507,86.44776119,0.327272727,1,70,0,0,0,0,0,0,0,0,0
18963,74,0.066115702,0.190082645,0.280991736,0.05785124,0.024793388,0.066115702,0.495867769,1.545454545,0.074380165,0.32231405,0.049586777,0.049586777,0.603305785,0.223140496,0.107438017,0.272727273,0.082644628,0.090909091,0.925619835,0.016528926,0.454545455,0.380165289,2.421487603,0.305785124,0.363636364,0.743801653,0.090909091,14.74380165,0.05785124,0.132231405,5400,121,0.772979382,0.916666667,0.630208333,1,39.457,15.75064967,9.992702672,10.03615969,531.4545455,85.66115702,0,0,0,0,0,0,0,0,0,0,0,0
18963,75,0.098265896,0.104046243,0.219653179,0.034682081,0.040462428,0.069364162,0.809248555,1.601156069,0.046242775,0.427745665,0.028901734,0.040462428,0.832369942,0.329479769,0.075144509,0.289017341,0.098265896,0.046242775,0.76300578,0.011560694,0.710982659,0.531791908,0.479768786,0.387283237,0.61849711,0.693641618,0.115606936,17.38728324,0.092485549,0.080924855,5473,173,0.567343704,0.966480447,0.726890756,1,44.419,16.44787621,13.54451519,3.859849485,84.12138728,87.82080925,0,0,0,0,0,0,0,0,0,0,0,0
18963,76,0.099378882,0.049689441,0.142857143,0.043478261,0.02484472,0.062111801,0.577639752,1,0.037267081,0.298136646,0.02484472,0.01863354,0.652173913,0.198757764,0.223602484,0.161490683,0.01242236,0.01863354,0.614906832,0.01242236,0.459627329,0.422360248,0.366459627,0.130434783,0.47826087,0.52173913,0.105590062,11.32919255,0.049689441,0.062111801,5546,161,0.682741799,0.969879518,0.71875,1,43.005,16.83778611,12.30269219,-31.32898004,317.4534161,87.41614907,0,0,0,0,0,0,0,0,0,0,0,0
18963,77,0.079754601,0.055214724,0.527607362,0.055214724,0.024539877,0.061349693,0.552147239,1.337423313,0.012269939,0.312883436,0.061349693,0.018404908,0.466257669,0.257668712,0.036809816,0.312883436,0.036809816,0.036809816,0.680981595,0.018404908,0.417177914,0.447852761,1.024539877,0.202453988,0.435582822,0.570552147,0.147239264,18.51533742,0.122699387,0.147239264,5619,163,0.642431424,0.920903955,0.603703704,1,46.586,16.7499879,12.83623895,-23.52275689,500.5092025,89.20858896,0.433333333,1,84,0,0,0,0,0,0,0,0,0
18963,78,0.12,0.108571429,0.365714286,0.057142857,0.022857143,0.057142857,0.554285714,1.137142857,0.091428571,0.382857143,0.034285714,0.017142857,0.411428571,0.348571429,0.045714286,0.28,0.085714286,0.062857143,0.76,0,0.6,0.48,0.68,0.217142857,0.274285714,0.84,0.085714286,16.93714286,0.085714286,0.154285714,5692,175,0.513573645,0.961538462,0.729166667,1,44.138,16.17661293,13.88027022,31.86022585,387.4457143,90.00571429,0,0,0,0,0,0,0,0,0,0,0,0
18963,79,0.112554113,0.082251082,0.29004329,0.021645022,0.025974026,0.021645022,0.753246753,1.467532468,0.008658009,0.264069264,0.038961039,0.064935065,1.19047619,0.307359307,0.060606061,0.303030303,0.056277056,0.051948052,0.493506494,0,0.705627706,0.458874459,8.134199134,0.207792208,0.528138528,0.653679654,0.12987013,16.72727273,0.060606061,0.12987013,5765,231,0.746207556,0.93902439,0.679411765,1,54.732,21.30469548,14.1828205,30.74292782,409.8571429,88.2987013,0,0,0,0,0,0,0,0,0,0,0,0
18963,80,0.089285714,0.116071429,0.178571429,0.035714286,0.035714286,0.053571429,0.5625,0.8125,0.035714286,0.428571429,0.008928571,0.026785714,0.267857143,0.107142857,0.035714286,0.232142857,0.053571429,0.035714286,0.535714286,0,0.375,0.410714286,0.776785714,0.160714286,0.410714286,0.482142857,0.107142857,14.84821429,0.098214286,0.116071429,5838,112,0.462501178,0.933333333,0.717948718,1,35.33,12.79129532,11.3410012,14.11374902,367.6517857,91.4375,0.195652174,1,67,0,0,0,0,0,0,0,0,0
18963,81,0.0875,0.06875,0.23125,0.0625,0.0375,0.03125,0.43125,0.94375,0.0625,0.3625,0.03125,0.0125,0.40625,0.21875,0.01875,0.175,0.04375,0.05,0.6625,0.025,0.55,0.41875,0.4,0.23125,0.4875,0.7375,0.04375,11.88125,0.075,0.0875,5911,160,0.710653011,0.958083832,0.7239819,1,43.377,17.12961692,12.05141654,15.04973422,747.19375,91.01875,0.089285714,1,85,0,0,0,0,0,0,0,0,0
18963,82,0.074468085,0.063829787,0.106382979,0.031914894,0.031914894,0.042553191,0.585106383,0.861702128,0.010638298,0.14893617,0,0,0.457446809,0.117021277,0.936170213,0.063829787,0.042553191,0.021276596,0.468085106,0,0.244680851,0.127659574,0.446808511,0.117021277,0.393617021,0.361702128,0.074468085,10.30851064,0.074468085,0.085106383,5984,94,0.581206177,0.959183673,0.723076923,1,31.956,12.19294585,9.922086985,-7.965036076,247.1808511,92.38297872,0.146341463,1,89,0,0,0,0,0,0,0,0,0
18963,83,0.130434783,0.141304348,0.141304348,0.032608696,0.043478261,0.054347826,0.847826087,1.52173913,0.02173913,0.489130435,0.043478261,0.032608696,0.760869565,0.315217391,0.010869565,0.173913043,0.02173913,0.065217391,0.586956522,0.010869565,0.358695652,0.336956522,0.706521739,0.141304348,0.456521739,0.47826087,0.086956522,14.97826087,0.173913043,0.119565217,6057,92,0.615465093,0.958333333,0.707692308,1,31.774,12.27513317,9.674819842,10.31888881,815.2282609,91.70652174,0,0,0,0,0,0,0,0,0,0,0,0
18963,84,0.065693431,0.138686131,0.386861314,0.01459854,0.051094891,0.03649635,0.416058394,0.948905109,0.02919708,0.372262774,0.04379562,0.02189781,0.503649635,0.270072993,0.01459854,0.226277372,0.04379562,0.04379562,0.613138686,0,0.503649635,0.394160584,1.131386861,0.204379562,0.262773723,0.788321168,0.116788321,17.49635036,0.087591241,0.167883212,6130,137,0.723028526,0.938356164,0.658653846,1,41.872,16.35274568,11.29677392,-24.15470841,492.6788321,96.04379562,0.462962963,1,77,0,0,0,0,0,0,0,0,0
18963,85,0.100775194,0.108527132,0.542635659,0.046511628,0.062015504,0.062015504,2.224806202,1.775193798,0.108527132,0.341085271,0.07751938,0.046511628,0.565891473,0.410852713,0.162790698,0.379844961,0.085271318,0.031007752,0.635658915,0.007751938,0.457364341,0.418604651,2.697674419,0.279069767,0.627906977,0.937984496,0.11627907,20.3875969,0.147286822,0.240310078,6203,129,0.558248073,0.962686567,0.767857143,1,37.935,14.14003559,11.7316211,25.56916267,762.5658915,94.7751938,0.104166667,1,81,0,0,0,0,0,0,0,0,0
18963,86,0.074766355,0.158878505,0.177570093,0.074766355,0.018691589,0.046728972,0.514018692,0.76635514,0.037383178,0.280373832,0.037383178,0.08411215,0.242990654,0.23364486,0.046728972,0.158878505,0.018691589,0.056074766,0.710280374,0,0.457943925,0.392523364,0.38317757,0.196261682,0.308411215,0.504672897,0.074766355,9.560747664,0.028037383,0.112149533,6276,107,0.49871491,0.963963964,0.748251748,1,33.734,12.59390707,10.91597147,-79.08120305,781.1214953,97.8411215,0.363636364,2,72,100,0,0,0,0,0,0,0,0
18963,87,0.078651685,0.078651685,0.213483146,0.04494382,0.033707865,0.04494382,0.595505618,1.056179775,0.04494382,0.325842697,0.04494382,0.011235955,0.528089888,0.292134831,0.02247191,0.280898876,0.06741573,0.02247191,0.651685393,0.04494382,0.269662921,0.494382022,0.449438202,0.078651685,0.393258427,0.640449438,0.033707865,17.64044944,0.056179775,0.134831461,6349,89,0.462990892,0.946808511,0.741666667,1,31.104,11.37810484,10.08513157,6.777388831,116.247191,101.6404494,0,0,0,0,0,0,0,0,0,0,0,0
18963,88,0.067307692,0.038461538,0.125,0.057692308,0.038461538,0.048076923,0.413461538,0.798076923,0.019230769,0.423076923,0.057692308,0.028846154,0.519230769,0.173076923,0.115384615,0.211538462,0.019230769,0,0.519230769,0,0.471153846,0.384615385,0.298076923,0.144230769,0.471153846,0.644230769,0.057692308,10.16346154,0.134615385,0.076923077,6422,104,0.658075521,0.95412844,0.727272727,1,34.197,13.35832906,10.05817965,29.9549928,214.2596154,100.3076923,0.204545455,2,90,94,0,0,0,0,0,0,0,0
18963,89,0.063157895,0.084210526,0.147368421,0.021052632,0,0.063157895,0.505263158,0.726315789,0.021052632,0.315789474,0.031578947,0.042105263,0.305263158,0.189473684,0.010526316,0.094736842,0.031578947,0.031578947,0.326315789,0.010526316,0.421052632,0.168421053,0.389473684,0.147368421,0.4,0.473684211,0.052631579,9.978947368,0.042105263,0.084210526,6495,95,0.446278823,0.940594059,0.71969697,1,32.419,11.70620585,10.47581299,48.93136059,237.9368421,100.7894737,0.12195122,1,82,0,0,0,0,0,0,0,0,0
18963,90,0.05,0.075,0.275,0.05,0,0.0375,0.3,0.8375,0.0375,0.2875,0.0125,0.0125,0.3125,0.3875,0.0375,0.275,0.0625,0.0125,0.6375,0,0.4125,0.4375,2.1125,0.125,0.45,0.7,0.0625,14.7125,0.025,0.0875,6568,80,0.860012502,0.91954023,0.666666667,1,33.155,14.49923633,7.398568282,1.485670764,199.975,100.925,0.609756098,2,88,94,0,0,0,0,0,0,0,0
18963,91,0.076923077,0.125,0.105769231,0.048076923,0.048076923,0.048076923,0.490384615,1.028846154,0.028846154,0.375,0.028846154,0.028846154,0.384615385,0.326923077,0.057692308,0.163461538,0.038461538,0.028846154,0.625,0,0.451923077,0.326923077,0.442307692,0.221153846,0.384615385,0.596153846,0.144230769,13.70192308,0.076923077,0.076923077,6641,104,0.412278415,0.962962963,0.787878788,1,33.527,12.12543143,11.04697016,-8.629162694,514.7884615,102.9134615,0.142857143,1,102,0,0,0,0,0,0,0,0,0
18963,92,0.111111111,0.115942029,0.376811594,0.048309179,0.024154589,0.082125604,0.589371981,1.043478261,0.033816425,0.299516908,0.033816425,0.014492754,0.256038647,0.285024155,0.057971014,0.323671498,0.057971014,0.082125604,0.714975845,0.024154589,0.367149758,0.381642512,3.690821256,0.207729469,0.299516908,0.584541063,0.111111111,16.07246377,0.130434783,0.164251208,6714,207,0.545766131,0.971830986,0.761029412,1,49.257,17.85617692,14.96236106,-76.6034299,555.8454106,104.0289855,0.274193548,1,93,0,0,0,0,0,0,0,0,0
